sample	event	chrom	start	type	error_group	rep	depth	purity
visorR43	70	3R	9437000	inversion	tp	3	shallow	80
visorR43	-	3L	6150000	tandem duplication	fn	3	shallow	80
visorR43	65	3R	7160000	deletion	tp	3	shallow	80
visorR43	52	3L	9938000	deletion	tp	3	shallow	80
visorR43	109	X	12489000	deletion	tp	3	shallow	80
visorR43	33	2R	9437000	inversion	tp	3	shallow	80
visorR43	86	4	818000	deletion	tp	3	shallow	80
visorR43	-	4	969000	deletion	fn	3	shallow	80
visorR43	-	3R	12489000	deletion	fn	3	shallow	80
visorR43	7	2L	7160000	deletion	tp	3	shallow	80
visorR43	-	X	8312000	tandem duplication	fn	3	shallow	80
visorR43	62	3R	6150000	tandem duplication	tp	3	shallow	80
visorR43	-	2L	10463000	inversion	fn	3	shallow	80
visorR43	-	3R	5000000	deletion	fn	3	shallow	80
visorR43	94	X	5550000	deletion	tp	3	shallow	80
visorR43	47	3L	8312000	tandem duplication	tp	3	shallow	80
visorR43	89	4	890000	tandem duplication	tp	3	shallow	80
visorR43	56	3L	11987000	tandem duplication	tp	3	shallow	80
visorR43	11	2L	8887000	deletion	tp	3	shallow	80
visorR43	102	X	9437000	inversion	tp	3	shallow	80
visorR43	-	2R	11987000	tandem duplication	fn	3	shallow	80
visorR43	-	4	270000	deletion	fn	3	shallow	80
visorR43	82	4	632000	tandem duplication	tp	3	shallow	80
visorR43	51	3L	9437000	inversion	tp	3	shallow	80
visorR43	1	2L	5000000	deletion	tp	3	shallow	80
visorR43	30	2R	7810000	deletion	tp	3	shallow	80
visorR43	38	2R	10970000	tandem duplication	tp	3	shallow	80
visorR43	98	X	7810000	deletion	tp	3	shallow	80
visorR43	91	4	947000	tandem duplication	tp	3	shallow	80
visorR43	72	3R	9938000	deletion	tp	3	shallow	80
visorR43	68	3R	8312000	tandem duplication	tp	3	shallow	80
visorR43	9	2L	7810000	deletion	tp	3	shallow	80
visorR43	20	2L	11987000	tandem duplication	tp	3	shallow	80
visorR43	23	2R	5028599	deletion	fp	3	shallow	80
visorR43	60	3R	5550000	deletion	tp	3	shallow	80
visorR43	46	3L	7810000	deletion	tp	3	shallow	80
visorR43	95	X	6150000	tandem duplication	tp	3	shallow	80
visorR43	104	X	9938000	deletion	tp	3	shallow	80
visorR43	25	2R	5612284	deletion	fp	3	shallow	80
visorR43	45	3L	7160000	deletion	tp	3	shallow	80
visorR43	-	2R	5000000	deletion	fn	3	shallow	80
visorR43	19	2L	11485000	inversion	tp	3	shallow	80
visorR43	107	X	11485000	inversion	tp	3	shallow	80
visorR43	3	2L	5550000	deletion	tp	3	shallow	80
visorR43	79	4	390000	tandem duplication	tp	3	shallow	80
visorR43	31	2R	8312000	tandem duplication	tp	3	shallow	80
visorR43	92	X	5000000	deletion	tp	3	shallow	80
visorR43	97	X	7160000	deletion	tp	3	shallow	80
visorR43	101	X	8887000	deletion	tp	3	shallow	80
visorR43	84	4	727000	deletion	tp	3	shallow	80
visorR43	69	3R	8887000	deletion	tp	3	shallow	80
visorR43	5	2L	6150000	tandem duplication	tp	3	shallow	80
visorR43	105	X	10463000	inversion	tp	3	shallow	80
visorR43	10	2L	8312000	tandem duplication	tp	3	shallow	80
visorR43	53	3L	10463000	inversion	tp	3	shallow	80
visorR43	76	3R	11987000	tandem duplication	tp	3	shallow	80
visorR43	78	4	200000	deletion	tp	3	shallow	80
visorR43	54	3L	10970000	tandem duplication	tp	3	shallow	80
visorR43	73	3R	10463000	inversion	tp	3	shallow	80
visorR43	88	4	863000	inversion	tp	3	shallow	80
visorR43	74	3R	10970000	tandem duplication	tp	3	shallow	80
visorR43	75	3R	11485000	inversion	tp	3	shallow	80
visorR43	14	2L	9938000	deletion	tp	3	shallow	80
visorR43	90	4	925000	inversion	tp	3	shallow	80
visorR43	32	2R	8887000	deletion	tp	3	shallow	80
visorR43	43	3L	6655000	inversion	tp	3	shallow	80
visorR43	40	3L	5000000	deletion	tp	3	shallow	80
visorR43	63	3R	6655000	inversion	tp	3	shallow	80
visorR43	57	3L	12489000	deletion	tp	3	shallow	80
visorR43	66	3R	7810000	deletion	tp	3	shallow	80
visorR43	108	X	11987000	tandem duplication	tp	3	shallow	80
visorR43	-	4	797000	inversion	fn	3	shallow	80
visorR43	27	2R	6655000	inversion	tp	3	shallow	80
visorR45	29	2R	9938000	deletion	tp	3	shallow	60
visorR45	42	3L	8887000	deletion	tp	3	shallow	60
visorR45	18	2L	12489000	deletion	tp	3	shallow	60
visorR45	6	2L	6655000	inversion	tp	3	shallow	60
visorR45	22	2R	7160000	deletion	tp	3	shallow	60
visorR45	13	2L	9437000	inversion	tp	3	shallow	60
visorR45	-	2R	5550000	deletion	fn	3	shallow	60
visorR45	50	3R	5023144	deletion	fp	3	shallow	60
visorR45	77	4	969000	deletion	tp	3	shallow	60
visorR45	-	2R	12489000	deletion	fn	3	shallow	60
visorR45	81	X	6655000	inversion	tp	3	shallow	60
visorR45	20	2R	6150000	tandem duplication	tp	3	shallow	60
visorR45	48	3L	11485000	inversion	tp	3	shallow	60
visorR45	-	4	610000	deletion	fn	3	shallow	60
visorR45	-	4	415000	inversion	fn	3	shallow	60
visorR45	59	3R	8923469	deletion	fp	3	shallow	60
visorR45	89	X	10970000	tandem duplication	tp	3	shallow	60
visorR45	-	2L	10970000	tandem duplication	fn	3	shallow	60
visorR45	33	2R	11485000	inversion	tp	3	shallow	60
visorR45	-	4	440000	deletion	fn	3	shallow	60
visorR45	30	2R	10463000	inversion	tp	3	shallow	60
visorR45	60	3R	9437000	inversion	tp	3	shallow	60
visorR45	-	3L	6150000	tandem duplication	fn	3	shallow	60
visorR45	55	3R	7160000	deletion	tp	3	shallow	60
visorR45	45	3L	9938000	deletion	tp	3	shallow	60
visorR45	91	X	12489000	deletion	tp	3	shallow	60
visorR45	27	2R	9437000	inversion	tp	3	shallow	60
visorR45	73	4	818000	deletion	tp	3	shallow	60
visorR45	1	2L	4999949	deletion	fp	3	shallow	60
visorR45	-	3R	12489000	deletion	fn	3	shallow	60
visorR45	7	2L	7160000	deletion	tp	3	shallow	60
visorR45	84	X	8312000	tandem duplication	tp	3	shallow	60
visorR45	53	3R	6150000	tandem duplication	tp	3	shallow	60
visorR45	15	2L	10463000	inversion	tp	3	shallow	60
visorR45	-	3R	5000000	deletion	fn	3	shallow	60
visorR45	-	X	5550000	deletion	fn	3	shallow	60
visorR45	41	3L	8312000	tandem duplication	tp	3	shallow	60
visorR45	-	4	890000	tandem duplication	fn	3	shallow	60
visorR45	49	3L	11987000	tandem duplication	tp	3	shallow	60
visorR45	11	2L	8887000	deletion	tp	3	shallow	60
visorR45	-	X	9437000	inversion	fn	3	shallow	60
visorR45	-	2R	11987000	tandem duplication	fn	3	shallow	60
visorR45	-	4	270000	deletion	fn	3	shallow	60
visorR45	69	4	632000	tandem duplication	tp	3	shallow	60
visorR45	44	3L	9437000	inversion	tp	3	shallow	60
visorR45	-	2L	5000000	deletion	fn	3	shallow	60
visorR45	24	2R	7810000	deletion	tp	3	shallow	60
visorR45	31	2R	10970000	tandem duplication	tp	3	shallow	60
visorR45	83	X	7810000	deletion	tp	3	shallow	60
visorR45	-	4	947000	tandem duplication	fn	3	shallow	60
visorR45	61	3R	9938000	deletion	tp	3	shallow	60
visorR45	-	3R	8312000	tandem duplication	fn	3	shallow	60
visorR45	8	2L	7810000	deletion	tp	3	shallow	60
visorR45	-	2L	11987000	tandem duplication	fn	3	shallow	60
visorR45	51	3R	5550000	deletion	tp	3	shallow	60
visorR45	39	3L	7810000	deletion	tp	3	shallow	60
visorR45	-	X	6150000	tandem duplication	fn	3	shallow	60
visorR45	-	X	9938000	deletion	fn	3	shallow	60
visorR45	19	2R	5612284	deletion	fp	3	shallow	60
visorR45	37	3L	7160000	deletion	tp	3	shallow	60
visorR45	35	3L	5550000	deletion	tp	3	shallow	60
visorR45	-	2R	5000000	deletion	fn	3	shallow	60
visorR45	17	2L	11485000	inversion	tp	3	shallow	60
visorR45	64	3R	11485000	inversion	tp	3	shallow	60
visorR45	3	2L	5550000	deletion	tp	3	shallow	60
visorR45	68	4	390000	tandem duplication	tp	3	shallow	60
visorR45	-	2R	8312000	tandem duplication	fn	3	shallow	60
visorR45	78	X	5000000	deletion	tp	3	shallow	60
visorR45	82	X	7160000	deletion	tp	3	shallow	60
visorR45	85	X	8887000	deletion	tp	3	shallow	60
visorR45	71	4	727000	deletion	tp	3	shallow	60
visorR45	58	3R	8887000	deletion	tp	3	shallow	60
visorR45	5	2L	6150000	tandem duplication	tp	3	shallow	60
visorR45	88	X	10463000	inversion	tp	3	shallow	60
visorR45	9	2L	8312000	tandem duplication	tp	3	shallow	60
visorR45	46	3L	10463000	inversion	tp	3	shallow	60
visorR45	65	3R	11987000	tandem duplication	tp	3	shallow	60
visorR45	66	4	200000	deletion	tp	3	shallow	60
visorR45	-	3L	10970000	tandem duplication	fn	3	shallow	60
visorR45	62	3R	10463000	inversion	tp	3	shallow	60
visorR45	-	4	863000	inversion	fn	3	shallow	60
visorR45	63	3R	10970000	tandem duplication	tp	3	shallow	60
visorR45	-	X	11485000	inversion	fn	3	shallow	60
visorR45	14	2L	9938000	deletion	tp	3	shallow	60
visorR45	76	4	925000	inversion	tp	3	shallow	60
visorR45	26	2R	8887000	deletion	tp	3	shallow	60
visorR45	36	3L	6655000	inversion	tp	3	shallow	60
visorR45	34	3L	5000000	deletion	tp	3	shallow	60
visorR45	54	3R	6655000	inversion	tp	3	shallow	60
visorR45	-	3L	12489000	deletion	fn	3	shallow	60
visorR45	-	3R	7810000	deletion	fn	3	shallow	60
visorR45	-	X	11987000	tandem duplication	fn	3	shallow	60
visorR45	-	4	797000	inversion	fn	3	shallow	60
visorR45	21	2R	6655000	inversion	tp	3	shallow	60
visorR47	21	2R	9938000	deletion	tp	3	shallow	40
visorR47	-	3L	8887000	deletion	fn	3	shallow	40
visorR47	-	2L	12489000	deletion	fn	3	shallow	40
visorR47	-	2R	7160000	deletion	fn	3	shallow	40
visorR47	-	2L	9437000	inversion	fn	3	shallow	40
visorR47	-	2R	5550000	deletion	fn	3	shallow	40
visorR47	-	4	969000	deletion	fn	3	shallow	40
visorR47	-	2R	12489000	deletion	fn	3	shallow	40
visorR47	51	X	6655000	inversion	tp	3	shallow	40
visorR47	14	2R	6150000	tandem duplication	tp	3	shallow	40
visorR47	-	3R	5000000	deletion	fn	3	shallow	40
visorR47	34	3L	11485000	inversion	tp	3	shallow	40
visorR47	-	4	610000	deletion	fn	3	shallow	40
visorR47	-	4	415000	inversion	fn	3	shallow	40
visorR47	55	X	10970000	tandem duplication	tp	3	shallow	40
visorR47	12	2L	10970000	tandem duplication	tp	3	shallow	40
visorR47	-	2R	11485000	inversion	fn	3	shallow	40
visorR47	-	4	440000	deletion	fn	3	shallow	40
visorR47	-	2R	10463000	inversion	fn	3	shallow	40
visorR47	-	3R	9437000	inversion	fn	3	shallow	40
visorR47	-	3L	6150000	tandem duplication	fn	3	shallow	40
visorR47	-	2R	8887000	deletion	fn	3	shallow	40
visorR47	-	3L	9938000	deletion	fn	3	shallow	40
visorR47	-	X	12489000	deletion	fn	3	shallow	40
visorR47	-	2R	9437000	inversion	fn	3	shallow	40
visorR47	-	4	818000	deletion	fn	3	shallow	40
visorR47	-	3R	12489000	deletion	fn	3	shallow	40
visorR47	-	2L	7160000	deletion	fn	3	shallow	40
visorR47	-	X	8312000	tandem duplication	fn	3	shallow	40
visorR47	-	3R	6150000	tandem duplication	fn	3	shallow	40
visorR47	11	2L	10463000	inversion	tp	3	shallow	40
visorR47	4	2L	6655000	inversion	tp	3	shallow	40
visorR47	50	X	5550000	deletion	tp	3	shallow	40
visorR47	-	3L	8312000	tandem duplication	fn	3	shallow	40
visorR47	-	4	890000	tandem duplication	fn	3	shallow	40
visorR47	-	3L	11987000	tandem duplication	fn	3	shallow	40
visorR47	-	2L	8887000	deletion	fn	3	shallow	40
visorR47	53	X	9437000	inversion	tp	3	shallow	40
visorR47	23	2R	11987000	tandem duplication	tp	3	shallow	40
visorR47	-	3R	5550000	deletion	fn	3	shallow	40
visorR47	-	4	270000	deletion	fn	3	shallow	40
visorR47	-	4	632000	tandem duplication	fn	3	shallow	40
visorR47	-	3L	9437000	inversion	fn	3	shallow	40
visorR47	1	2L	5000000	deletion	tp	3	shallow	40
visorR47	-	2R	7810000	deletion	fn	3	shallow	40
visorR47	-	2R	10970000	tandem duplication	fn	3	shallow	40
visorR47	-	X	7810000	deletion	fn	3	shallow	40
visorR47	-	4	947000	tandem duplication	fn	3	shallow	40
visorR47	-	3R	9938000	deletion	fn	3	shallow	40
visorR47	39	3R	8312000	tandem duplication	tp	3	shallow	40
visorR47	6	2L	7810000	deletion	tp	3	shallow	40
visorR47	-	2L	11987000	tandem duplication	fn	3	shallow	40
visorR47	26	3L	5550000	deletion	tp	3	shallow	40
visorR47	-	3L	7810000	deletion	fn	3	shallow	40
visorR47	-	X	6150000	tandem duplication	fn	3	shallow	40
visorR47	-	X	9938000	deletion	fn	3	shallow	40
visorR47	-	3L	7160000	deletion	fn	3	shallow	40
visorR47	-	2R	5000000	deletion	fn	3	shallow	40
visorR47	13	2L	11485000	inversion	tp	3	shallow	40
visorR47	-	3R	11485000	inversion	fn	3	shallow	40
visorR47	3	2L	5550000	deletion	tp	3	shallow	40
visorR47	-	4	390000	tandem duplication	fn	3	shallow	40
visorR47	16	2R	8312000	tandem duplication	tp	3	shallow	40
visorR47	-	X	5000000	deletion	fn	3	shallow	40
visorR47	-	X	7160000	deletion	fn	3	shallow	40
visorR47	52	X	8887000	deletion	tp	3	shallow	40
visorR47	-	4	727000	deletion	fn	3	shallow	40
visorR47	-	3R	8887000	deletion	fn	3	shallow	40
visorR47	-	2L	6150000	tandem duplication	fn	3	shallow	40
visorR47	54	X	10463000	inversion	tp	3	shallow	40
visorR47	7	2L	8312000	tandem duplication	tp	3	shallow	40
visorR47	-	3L	10463000	inversion	fn	3	shallow	40
visorR47	-	3R	11987000	tandem duplication	fn	3	shallow	40
visorR47	-	4	200000	deletion	fn	3	shallow	40
visorR47	33	3L	10970000	tandem duplication	tp	3	shallow	40
visorR47	41	3R	10463000	inversion	tp	3	shallow	40
visorR47	48	4	863000	inversion	tp	3	shallow	40
visorR47	-	3R	10970000	tandem duplication	fn	3	shallow	40
visorR47	-	X	11485000	inversion	fn	3	shallow	40
visorR47	-	2L	9938000	deletion	fn	3	shallow	40
visorR47	49	4	925000	inversion	tp	3	shallow	40
visorR47	-	3R	7160000	deletion	fn	3	shallow	40
visorR47	28	3L	6655000	inversion	tp	3	shallow	40
visorR47	-	3L	5000000	deletion	fn	3	shallow	40
visorR47	37	3R	6655000	inversion	tp	3	shallow	40
visorR47	-	3L	12489000	deletion	fn	3	shallow	40
visorR47	-	3R	7810000	deletion	fn	3	shallow	40
visorR47	-	X	11987000	tandem duplication	fn	3	shallow	40
visorR47	-	4	797000	inversion	fn	3	shallow	40
visorR47	-	2R	6655000	inversion	fn	3	shallow	40
visorR49	-	2R	9938000	deletion	fn	3	shallow	20
visorR49	-	3L	8887000	deletion	fn	3	shallow	20
visorR49	-	2L	12489000	deletion	fn	3	shallow	20
visorR49	-	2R	7160000	deletion	fn	3	shallow	20
visorR49	-	2L	9437000	inversion	fn	3	shallow	20
visorR49	-	2R	5550000	deletion	fn	3	shallow	20
visorR49	-	3L	5550000	deletion	fn	3	shallow	20
visorR49	-	2R	12489000	deletion	fn	3	shallow	20
visorR49	-	X	6655000	inversion	fn	3	shallow	20
visorR49	-	2R	6150000	tandem duplication	fn	3	shallow	20
visorR49	-	3R	5000000	deletion	fn	3	shallow	20
visorR49	3	3L	11485000	inversion	tp	3	shallow	20
visorR49	-	4	610000	deletion	fn	3	shallow	20
visorR49	-	4	415000	inversion	fn	3	shallow	20
visorR49	-	X	10970000	tandem duplication	fn	3	shallow	20
visorR49	-	2L	10970000	tandem duplication	fn	3	shallow	20
visorR49	-	2R	11485000	inversion	fn	3	shallow	20
visorR49	-	4	440000	deletion	fn	3	shallow	20
visorR49	-	2R	10463000	inversion	fn	3	shallow	20
visorR49	-	3R	9437000	inversion	fn	3	shallow	20
visorR49	-	3L	6150000	tandem duplication	fn	3	shallow	20
visorR49	-	2R	8887000	deletion	fn	3	shallow	20
visorR49	-	3L	9938000	deletion	fn	3	shallow	20
visorR49	-	X	12489000	deletion	fn	3	shallow	20
visorR49	-	2R	9437000	inversion	fn	3	shallow	20
visorR49	-	4	818000	deletion	fn	3	shallow	20
visorR49	-	3R	12489000	deletion	fn	3	shallow	20
visorR49	-	2L	7160000	deletion	fn	3	shallow	20
visorR49	-	X	8312000	tandem duplication	fn	3	shallow	20
visorR49	-	3R	6150000	tandem duplication	fn	3	shallow	20
visorR49	-	2L	10463000	inversion	fn	3	shallow	20
visorR49	1	2L	6655000	inversion	tp	3	shallow	20
visorR49	-	X	5550000	deletion	fn	3	shallow	20
visorR49	-	3L	8312000	tandem duplication	fn	3	shallow	20
visorR49	-	4	890000	tandem duplication	fn	3	shallow	20
visorR49	4	3L	11987000	tandem duplication	tp	3	shallow	20
visorR49	-	2L	8887000	deletion	fn	3	shallow	20
visorR49	7	X	9437000	inversion	tp	3	shallow	20
visorR49	-	2R	11987000	tandem duplication	fn	3	shallow	20
visorR49	-	3R	5550000	deletion	fn	3	shallow	20
visorR49	-	4	270000	deletion	fn	3	shallow	20
visorR49	-	4	632000	tandem duplication	fn	3	shallow	20
visorR49	-	3L	9437000	inversion	fn	3	shallow	20
visorR49	-	2L	5000000	deletion	fn	3	shallow	20
visorR49	-	2R	7810000	deletion	fn	3	shallow	20
visorR49	-	2R	10970000	tandem duplication	fn	3	shallow	20
visorR49	-	X	7810000	deletion	fn	3	shallow	20
visorR49	-	X	10463000	inversion	fn	3	shallow	20
visorR49	-	3R	9938000	deletion	fn	3	shallow	20
visorR49	-	3R	8312000	tandem duplication	fn	3	shallow	20
visorR49	-	2L	7810000	deletion	fn	3	shallow	20
visorR49	-	2L	11987000	tandem duplication	fn	3	shallow	20
visorR49	-	4	969000	deletion	fn	3	shallow	20
visorR49	-	3L	7810000	deletion	fn	3	shallow	20
visorR49	-	X	6150000	tandem duplication	fn	3	shallow	20
visorR49	-	X	9938000	deletion	fn	3	shallow	20
visorR49	-	3L	7160000	deletion	fn	3	shallow	20
visorR49	-	2R	5000000	deletion	fn	3	shallow	20
visorR49	-	2L	11485000	inversion	fn	3	shallow	20
visorR49	-	3R	11485000	inversion	fn	3	shallow	20
visorR49	-	2L	5550000	deletion	fn	3	shallow	20
visorR49	-	4	390000	tandem duplication	fn	3	shallow	20
visorR49	-	2R	8312000	tandem duplication	fn	3	shallow	20
visorR49	-	X	5000000	deletion	fn	3	shallow	20
visorR49	-	X	7160000	deletion	fn	3	shallow	20
visorR49	-	X	8887000	deletion	fn	3	shallow	20
visorR49	-	4	727000	deletion	fn	3	shallow	20
visorR49	-	3R	8887000	deletion	fn	3	shallow	20
visorR49	-	2L	6150000	tandem duplication	fn	3	shallow	20
visorR49	-	4	947000	tandem duplication	fn	3	shallow	20
visorR49	-	2L	8312000	tandem duplication	fn	3	shallow	20
visorR49	-	3L	10463000	inversion	fn	3	shallow	20
visorR49	-	3R	11987000	tandem duplication	fn	3	shallow	20
visorR49	-	4	200000	deletion	fn	3	shallow	20
visorR49	-	3L	10970000	tandem duplication	fn	3	shallow	20
visorR49	-	3R	10463000	inversion	fn	3	shallow	20
visorR49	-	4	863000	inversion	fn	3	shallow	20
visorR49	-	3R	10970000	tandem duplication	fn	3	shallow	20
visorR49	-	X	11485000	inversion	fn	3	shallow	20
visorR49	-	2L	9938000	deletion	fn	3	shallow	20
visorR49	6	4	925000	inversion	tp	3	shallow	20
visorR49	-	3R	7160000	deletion	fn	3	shallow	20
visorR49	-	3L	6655000	inversion	fn	3	shallow	20
visorR49	-	3L	5000000	deletion	fn	3	shallow	20
visorR49	5	3R	6655000	inversion	tp	3	shallow	20
visorR49	-	3L	12489000	deletion	fn	3	shallow	20
visorR49	-	3R	7810000	deletion	fn	3	shallow	20
visorR49	-	X	11987000	tandem duplication	fn	3	shallow	20
visorR49	-	4	797000	inversion	fn	3	shallow	20
visorR49	-	2R	6655000	inversion	fn	3	shallow	20
visorR51	36	2R	9938000	deletion	tp	3	deep	100
visorR51	52	3L	8887000	deletion	tp	3	deep	100
visorR51	20	2L	12489000	deletion	tp	3	deep	100
visorR51	4	2L	6655000	inversion	tp	3	deep	100
visorR51	27	2R	7160000	deletion	tp	3	deep	100
visorR51	12	2L	9437000	inversion	tp	3	deep	100
visorR51	23	2R	5550000	deletion	tp	3	deep	100
visorR51	100	4	969000	deletion	tp	3	deep	100
visorR51	42	2R	12489000	deletion	tp	3	deep	100
visorR51	104	X	6655000	inversion	tp	3	deep	100
visorR51	24	2R	6150000	tandem duplication	tp	3	deep	100
visorR51	58	3L	11485000	inversion	tp	3	deep	100
visorR51	88	4	610000	deletion	tp	3	deep	100
visorR51	-	4	415000	inversion	fn	3	deep	100
visorR51	115	X	10970000	tandem duplication	tp	3	deep	100
visorR51	16	2L	10970000	tandem duplication	tp	3	deep	100
visorR51	40	2R	11485000	inversion	tp	3	deep	100
visorR51	86	4	440000	deletion	tp	3	deep	100
visorR51	37	2R	10463000	inversion	tp	3	deep	100
visorR51	72	3R	9437000	inversion	tp	3	deep	100
visorR51	-	3L	6150000	tandem duplication	fn	3	deep	100
visorR51	67	3R	7160000	deletion	tp	3	deep	100
visorR51	54	3L	9938000	deletion	tp	3	deep	100
visorR51	119	X	12489000	deletion	tp	3	deep	100
visorR51	34	2R	9437000	inversion	tp	3	deep	100
visorR51	93	4	818000	deletion	tp	3	deep	100
visorR51	-	3R	12489000	deletion	fn	3	deep	100
visorR51	5	2L	7160000	deletion	tp	3	deep	100
visorR51	108	X	8312000	tandem duplication	tp	3	deep	100
visorR51	64	3R	6150000	tandem duplication	tp	3	deep	100
visorR51	15	2L	10463000	inversion	tp	3	deep	100
visorR51	62	3R	5000000	deletion	tp	3	deep	100
visorR51	102	X	5550000	deletion	tp	3	deep	100
visorR51	49	3L	8312000	tandem duplication	tp	3	deep	100
visorR51	96	4	890000	tandem duplication	tp	3	deep	100
visorR51	59	3L	11987000	tandem duplication	tp	3	deep	100
visorR51	10	2L	8887000	deletion	tp	3	deep	100
visorR51	111	X	9437000	inversion	tp	3	deep	100
visorR51	41	2R	11987000	tandem duplication	tp	3	deep	100
visorR51	82	4	270000	deletion	tp	3	deep	100
visorR51	89	4	632000	tandem duplication	tp	3	deep	100
visorR51	53	3L	9437000	inversion	tp	3	deep	100
visorR51	1	2L	5000000	deletion	tp	3	deep	100
visorR51	29	2R	7810000	deletion	tp	3	deep	100
visorR51	39	2R	10970000	tandem duplication	tp	3	deep	100
visorR51	107	X	7810000	deletion	tp	3	deep	100
visorR51	99	4	947000	tandem duplication	tp	3	deep	100
visorR51	74	3R	9938000	deletion	tp	3	deep	100
visorR51	70	3R	8312000	tandem duplication	tp	3	deep	100
visorR51	7	2L	7810000	deletion	tp	3	deep	100
visorR51	19	2L	11987000	tandem duplication	tp	3	deep	100
visorR51	63	3R	5550000	deletion	tp	3	deep	100
visorR51	48	3L	7810000	deletion	tp	3	deep	100
visorR51	103	X	6150000	tandem duplication	tp	3	deep	100
visorR51	113	X	9938000	deletion	tp	3	deep	100
visorR51	47	3L	7160000	deletion	tp	3	deep	100
visorR51	44	3L	5550000	deletion	tp	3	deep	100
visorR51	22	2R	5000000	deletion	tp	3	deep	100
visorR51	18	2L	11485000	inversion	tp	3	deep	100
visorR51	116	X	11485000	inversion	tp	3	deep	100
visorR51	2	2L	5550000	deletion	tp	3	deep	100
visorR51	84	4	390000	tandem duplication	tp	3	deep	100
visorR51	30	2R	8312000	tandem duplication	tp	3	deep	100
visorR51	101	X	5000000	deletion	tp	3	deep	100
visorR51	105	X	7160000	deletion	tp	3	deep	100
visorR51	110	X	8887000	deletion	tp	3	deep	100
visorR51	91	4	727000	deletion	tp	3	deep	100
visorR51	71	3R	8887000	deletion	tp	3	deep	100
visorR51	3	2L	6150000	tandem duplication	tp	3	deep	100
visorR51	114	X	10463000	inversion	tp	3	deep	100
visorR51	8	2L	8312000	tandem duplication	tp	3	deep	100
visorR51	55	3L	10463000	inversion	tp	3	deep	100
visorR51	79	3R	11987000	tandem duplication	tp	3	deep	100
visorR51	80	4	200000	deletion	tp	3	deep	100
visorR51	56	3L	10970000	tandem duplication	tp	3	deep	100
visorR51	75	3R	10463000	inversion	tp	3	deep	100
visorR51	95	4	863000	inversion	tp	3	deep	100
visorR51	-	4	797000	inversion	fn	3	deep	100
visorR51	78	3R	11485000	inversion	tp	3	deep	100
visorR51	13	2L	9938000	deletion	tp	3	deep	100
visorR51	98	4	925000	inversion	tp	3	deep	100
visorR51	32	2R	8887000	deletion	tp	3	deep	100
visorR51	45	3L	6655000	inversion	tp	3	deep	100
visorR51	43	3L	5000000	deletion	tp	3	deep	100
visorR51	65	3R	6655000	inversion	tp	3	deep	100
visorR51	61	3L	12489000	deletion	tp	3	deep	100
visorR51	68	3R	7810000	deletion	tp	3	deep	100
visorR51	117	X	11987000	tandem duplication	tp	3	deep	100
visorR51	77	3R	10970000	tandem duplication	tp	3	deep	100
visorR51	26	2R	6655000	inversion	tp	3	deep	100
visorR53	37	2R	9938000	deletion	tp	3	deep	80
visorR53	54	3L	8887000	deletion	tp	3	deep	80
visorR53	21	2L	12489000	deletion	tp	3	deep	80
visorR53	5	2L	6655000	inversion	tp	3	deep	80
visorR53	29	2R	7160000	deletion	tp	3	deep	80
visorR53	13	2L	9437000	inversion	tp	3	deep	80
visorR53	24	2R	5550000	deletion	tp	3	deep	80
visorR53	102	4	969000	deletion	tp	3	deep	80
visorR53	44	2R	12489000	deletion	tp	3	deep	80
visorR53	106	X	6655000	inversion	tp	3	deep	80
visorR53	26	2R	6150000	tandem duplication	tp	3	deep	80
visorR53	60	3L	11485000	inversion	tp	3	deep	80
visorR53	90	4	610000	deletion	tp	3	deep	80
visorR53	-	4	415000	inversion	fn	3	deep	80
visorR53	116	X	10970000	tandem duplication	tp	3	deep	80
visorR53	17	2L	10970000	tandem duplication	tp	3	deep	80
visorR53	42	2R	11485000	inversion	tp	3	deep	80
visorR53	88	4	440000	deletion	tp	3	deep	80
visorR53	39	2R	10463000	inversion	tp	3	deep	80
visorR53	74	3R	9437000	inversion	tp	3	deep	80
visorR53	-	3L	6150000	tandem duplication	fn	3	deep	80
visorR53	69	3R	7160000	deletion	tp	3	deep	80
visorR53	56	3L	9938000	deletion	tp	3	deep	80
visorR53	120	X	12489000	deletion	tp	3	deep	80
visorR53	36	2R	9437000	inversion	tp	3	deep	80
visorR53	95	4	818000	deletion	tp	3	deep	80
visorR53	-	3R	12489000	deletion	fn	3	deep	80
visorR53	6	2L	7160000	deletion	tp	3	deep	80
visorR53	110	X	8312000	tandem duplication	tp	3	deep	80
visorR53	66	3R	6150000	tandem duplication	tp	3	deep	80
visorR53	16	2L	10463000	inversion	tp	3	deep	80
visorR53	64	3R	5000000	deletion	tp	3	deep	80
visorR53	104	X	5550000	deletion	tp	3	deep	80
visorR53	51	3L	8312000	tandem duplication	tp	3	deep	80
visorR53	98	4	890000	tandem duplication	tp	3	deep	80
visorR53	61	3L	11987000	tandem duplication	tp	3	deep	80
visorR53	11	2L	8887000	deletion	tp	3	deep	80
visorR53	112	X	9437000	inversion	tp	3	deep	80
visorR53	43	2R	11987000	tandem duplication	tp	3	deep	80
visorR53	84	4	270000	deletion	tp	3	deep	80
visorR53	91	4	632000	tandem duplication	tp	3	deep	80
visorR53	55	3L	9437000	inversion	tp	3	deep	80
visorR53	1	2L	5000000	deletion	tp	3	deep	80
visorR53	31	2R	7810000	deletion	tp	3	deep	80
